"","date","item","count","sales_cat","semester","period","station","item_cat"
"4326","20-Mar","LTO Meatball Sub",22,"Grab N Go","Spring 2025","Unimodal","Grab N Go","Main"
"4327","20-Mar","LTO Spicy Chicken Sandwich",18,"Grab N Go","Spring 2025","Unimodal","Grab N Go","Main"
"4328","20-Mar","Egg Cheese Sausage Breakfast Sandwich",23,"Grab N Go","Spring 2025","Unimodal","Grab N Go","Main"
"4329","20-Mar","Egg Cheese Bacon Breakfast Sandwich",18,"Grab N Go","Spring 2025","Unimodal","Grab N Go","Main"
"4330","20-Mar","Salad by the Pound",55,"Salad Bar","Spring 2025","Unimodal","Salad Bar","Main"
"4331","20-Mar","Add Extra Protein 3.99",1,"Salad Bar","Spring 2025","Unimodal","Salad Bar","Modification"
"4332","20-Mar","Soup 12 oz",58,"Soup","Spring 2025","Unimodal","Soup","Main"
"4333","20-Mar","8 oz Soup",20,"Soup","Spring 2025","Unimodal","Soup","Main"
"4334","21-Mar","Quesadilla Deluxe Trillium",136,"Grill","Spring 2025","Unimodal","Quesadilla","Main"
"4335","21-Mar","Grilled Hamburger",85,"Grill","Spring 2025","Unimodal","Grill","Main"
"4336","21-Mar","Burrito Una Mano Trillium BYO",46,"Grill","Spring 2025","Unimodal","Quesadilla","Main"
"4337","21-Mar","Fried Chicken Tenders",55,"Grab N Go","Spring 2025","Unimodal","Grab N Go","Side"
"4338","21-Mar","French Fries",80,"Grill","Spring 2025","Unimodal","Grill","Side"
"4339","21-Mar","Sweet Potato Fries",31,"Grill","Spring 2025","Unimodal","Grill","Side"
"4340","21-Mar","Quesadilla Cheese",10,"Grill","Spring 2025","Unimodal","Quesadilla","Main"
"4341","21-Mar","Grilled Chicken Breast Sandwich",9,"Grill","Spring 2025","Unimodal","Grill","Main"
"4342","21-Mar","Seared Salmon Burger",7,"Grill","Spring 2025","Unimodal","Grill","Main"
"4343","21-Mar","Trillium Grill Impossible Burger",5,"Grill","Spring 2025","Unimodal","Grill","Main"
"4344","21-Mar","Side Potato Tots",12,"Grab N Go","Spring 2025","Unimodal","Grab N Go","Side"
"4345","21-Mar","+ Beef Patty",6,"Grill","Spring 2025","Unimodal","Grill","Modification"
"4346","21-Mar","Black Bean Burger",1,"Grill","Spring 2025","Unimodal","Grill","Main"
"4347","21-Mar","ADD Chicken Breast",1,"Grill","Spring 2025","Unimodal","Grill","Modification"
"4348","21-Mar","Add Sausage 2 Patty",1,"Grill","Spring 2025","Unimodal","Grill","Modification"
"4349","21-Mar","ADD Cheese",1,"Grill","Spring 2025","Unimodal","Grill","Modification"
"4350","21-Mar","1 Entree + 1 Side",109,"Asian","Spring 2025","Unimodal","Wok","Main"
"4351","21-Mar","1 Entree + 2 Side",49,"Asian","Spring 2025","Unimodal","Wok","Main"
"4352","21-Mar","Bowl Ramen Chicken",40,"Asian","Spring 2025","Unimodal","Ramen","Main"
"4353","21-Mar","2 Entrees + 2 Sides",19,"Asian","Spring 2025","Unimodal","Wok","Main"
"4354","21-Mar","Bowl Ramen Tofu",10,"Asian","Spring 2025","Unimodal","Ramen","Main"
"4355","21-Mar","1 Wok Entree",2,"Asian","Spring 2025","Unimodal","Wok","Main"
"4356","21-Mar","Side Vegetarian Lo Mein",3,"Asian","Spring 2025","Unimodal","Wok","Side"
"4357","21-Mar","Side White or Brown Rice",5,"Asian","Spring 2025","Unimodal","Wok","Side"
"4358","21-Mar","Side Fried Spring Roll",1,"Asian","Spring 2025","Unimodal","Wok","Side"
"4359","21-Mar","Side Vegetables",1,"Asian","Spring 2025","Unimodal","Wok","Side"
"4360","21-Mar","Create Your Pasta Bowl MEAT",69,"Italian","Spring 2025","Unimodal","Pasta","Main"
"4361","21-Mar","Create Your Pasta Bowl VEG",18,"Italian","Spring 2025","Unimodal","Pasta","Main"
"4362","21-Mar","Pizza with Toppings",22,"Italian","Spring 2025","Unimodal","Pizza","Main"
"4363","21-Mar","Pizza Cheese",17,"Italian","Spring 2025","Unimodal","Pizza","Main"
"4364","21-Mar","Add Extra Meat",15,"Italian","Spring 2025","Unimodal","Pasta","Modification"
"4365","21-Mar","Burrito Breakfast",59,"Breakfast","Spring 2025","Unimodal","Breakfast","Main"
"4366","21-Mar","Small French Omelet",46,"Breakfast","Spring 2025","Unimodal","Breakfast","Side"
"4367","21-Mar","Grand Slam Breakfast",12,"Breakfast","Spring 2025","Unimodal","Breakfast","Main"
"4368","21-Mar","Add Bacon",21,"Breakfast","Spring 2025","Unimodal","Breakfast","Modification"
"4369","21-Mar","Two Eggs",7,"Breakfast","Spring 2025","Unimodal","Breakfast","Side"
"4370","21-Mar","Pancake Single",4,"Breakfast","Spring 2025","Unimodal","Breakfast","Side"
"4371","21-Mar","2 Slices Toast",1,"Breakfast","Spring 2025","Unimodal","Breakfast","Side"
"4372","21-Mar","Toast",1,"Breakfast","Spring 2025","Unimodal","Breakfast","Side"
"4373","21-Mar","PC Jelly",1,"Breakfast","Spring 2025","Unimodal","Breakfast","Side"
"4374","21-Mar","Burrito Bowl BYO",59,"Mexican","Spring 2025","Unimodal","Wrap","Main"
"4375","21-Mar","Single Taco",2,"Mexican","Spring 2025","Unimodal","Wrap","Main"
"4376","21-Mar","Side Guacamole",2,"Mexican","Spring 2025","Unimodal","Wrap","Side"
"4377","21-Mar","Side Salsa",1,"Mexican","Spring 2025","Unimodal","Wrap","Side"
"4378","21-Mar","LTO Spicy Chicken Sandwich",23,"Grab N Go","Spring 2025","Unimodal","Grab N Go","Main"
"4379","21-Mar","Egg Cheese Sausage Breakfast Sandwich",21,"Grab N Go","Spring 2025","Unimodal","Grab N Go","Main"
"4380","21-Mar","Egg Cheese Bacon Breakfast Sandwich",13,"Grab N Go","Spring 2025","Unimodal","Grab N Go","Main"
"4381","21-Mar","Soup 12 oz",37,"Soup","Spring 2025","Unimodal","Soup","Main"
"4382","21-Mar","8 oz Soup",31,"Soup","Spring 2025","Unimodal","Soup","Main"
"4383","21-Mar","Salad by the Pound",31,"Salad Bar","Spring 2025","Unimodal","Salad Bar","Main"
"4384","21-Mar","Add Extra Protein 3.99",3,"Salad Bar","Spring 2025","Unimodal","Salad Bar","Modification"
"4385","24-Mar","Quesadilla Deluxe Trillium",160,"Grill","Spring 2025","Control","Quesadilla","Main"
"4386","24-Mar","Grilled Hamburger",81,"Grill","Spring 2025","Control","Grill","Main"
"4387","24-Mar","Burrito Una Mano Trillium BYO",69,"Grill","Spring 2025","Control","Quesadilla","Main"
"4388","24-Mar","Fried Chicken Tenders",66,"Grab N Go","Spring 2025","Control","Grab N Go","Side"
"4389","24-Mar","French Fries",98,"Grill","Spring 2025","Control","Grill","Side"
"4390","24-Mar","Grilled Chicken Breast Sandwich",23,"Grill","Spring 2025","Control","Grill","Main"
"4391","24-Mar","Trillium Grill Impossible Burger",13,"Grill","Spring 2025","Control","Grill","Main"
"4392","24-Mar","Quesadilla Cheese",16,"Grill","Spring 2025","Control","Quesadilla","Main"
"4393","24-Mar","Seared Salmon Burger",15,"Grill","Spring 2025","Control","Grill","Main"
"4394","24-Mar","Sweet Potato Fries",25,"Grill","Spring 2025","Control","Grill","Side"
"4395","24-Mar","+ Beef Patty",10,"Grill","Spring 2025","Control","Grill","Modification"
"4396","24-Mar","Side Potato Tots",6,"Grab N Go","Spring 2025","Control","Grab N Go","Side"
"4397","24-Mar","Black Bean Burger",2,"Grill","Spring 2025","Control","Grill","Main"
"4398","24-Mar","ADD Chicken Breast",3,"Grill","Spring 2025","Control","Grill","Modification"
"4399","24-Mar","Add Sausage 2 Patty",5,"Grill","Spring 2025","Control","Grill","Modification"
"4400","24-Mar","Add Egg .99",2,"Grill","Spring 2025","Control","Grill","Modification"
"4401","24-Mar","ADD Cheese",1,"Grill","Spring 2025","Control","Grill","Modification"
"4402","24-Mar","1 Entree + 1 Side",196,"Asian","Spring 2025","Control","Wok","Main"
"4403","24-Mar","1 Entree + 2 Side",62,"Asian","Spring 2025","Control","Wok","Main"
"4404","24-Mar","Bowl Ramen Chicken",54,"Asian","Spring 2025","Control","Ramen","Main"
"4405","24-Mar","2 Entrees + 2 Sides",25,"Asian","Spring 2025","Control","Wok","Main"
"4406","24-Mar","Bowl Ramen Tofu",13,"Asian","Spring 2025","Control","Ramen","Main"
"4407","24-Mar","1 Wok Entree",8,"Asian","Spring 2025","Control","Wok","Main"
"4408","24-Mar","Side Vegetarian Lo Mein",9,"Asian","Spring 2025","Control","Wok","Side"
"4409","24-Mar","Side White or Brown Rice",8,"Asian","Spring 2025","Control","Wok","Side"
"4410","24-Mar","Side Vegetable Spring Rolls",2,"Asian","Spring 2025","Control","Wok","Side"
"4411","24-Mar","Create Your Pasta Bowl MEAT",87,"Italian","Spring 2025","Control","Pasta","Main"
"4412","24-Mar","Pizza with Toppings",36,"Italian","Spring 2025","Control","Pizza","Main"
"4413","24-Mar","Create Your Pasta Bowl VEG",21,"Italian","Spring 2025","Control","Pasta","Main"
"4414","24-Mar","Pizza Cheese",16,"Italian","Spring 2025","Control","Pizza","Main"
"4415","24-Mar","Add Extra Meat",24,"Italian","Spring 2025","Control","Pasta","Modification"
"4416","24-Mar","Burrito Breakfast",93,"Breakfast","Spring 2025","Control","Breakfast","Main"
"4417","24-Mar","Small French Omelet",51,"Breakfast","Spring 2025","Control","Breakfast","Side"
"4418","24-Mar","Grand Slam Breakfast",10,"Breakfast","Spring 2025","Control","Breakfast","Main"
"4419","24-Mar","Add Bacon",19,"Breakfast","Spring 2025","Control","Breakfast","Modification"
"4420","24-Mar","Two Eggs",10,"Breakfast","Spring 2025","Control","Breakfast","Side"
"4421","24-Mar","Trillium Home Fries",6,"Breakfast","Spring 2025","Control","Breakfast","Side"
"4422","24-Mar","Pancake Single",3,"Breakfast","Spring 2025","Control","Breakfast","Side"
"4423","24-Mar","2 Slices Toast",2,"Breakfast","Spring 2025","Control","Breakfast","Side"
"4424","24-Mar","PC Jelly",2,"Breakfast","Spring 2025","Control","Breakfast","Side"
"4425","24-Mar","Toast",1,"Breakfast","Spring 2025","Control","Breakfast","Side"
"4426","24-Mar","Burrito Bowl BYO",104,"Mexican","Spring 2025","Control","Wrap","Main"
"4427","24-Mar","Single Taco",2,"Mexican","Spring 2025","Control","Wrap","Main"
"4428","24-Mar","Side Guacamole",3,"Mexican","Spring 2025","Control","Wrap","Side"
"4429","24-Mar","Side Sour Cream",4,"Mexican","Spring 2025","Control","Wrap","Side"
"4430","24-Mar","Side Salsa",1,"Mexican","Spring 2025","Control","Wrap","Side"
"4431","24-Mar","Salad by the Pound",57,"Salad Bar","Spring 2025","Control","Salad Bar","Main"
"4432","24-Mar","Add Extra Protein 3.99",1,"Salad Bar","Spring 2025","Control","Salad Bar","Modification"
"4433","24-Mar","Soup 12 oz",44,"Soup","Spring 2025","Control","Soup","Main"
"4434","24-Mar","8 oz Soup",46,"Soup","Spring 2025","Control","Soup","Main"
"4435","24-Mar","LTO Spicy Chicken Sandwich",26,"Grab N Go","Spring 2025","Control","Grab N Go","Main"
"4436","24-Mar","Egg Cheese Bacon Breakfast Sandwich",23,"Grab N Go","Spring 2025","Control","Grab N Go","Main"
"4437","24-Mar","Egg Cheese Sausage Breakfast Sandwich",21,"Grab N Go","Spring 2025","Control","Grab N Go","Main"
"4438","25-Mar","Quesadilla Deluxe Trillium",185,"Grill","Spring 2025","Control","Quesadilla","Main"
"4439","25-Mar","Grilled Hamburger",122,"Grill","Spring 2025","Control","Grill","Main"
"4440","25-Mar","Fried Chicken Tenders",107,"Grab N Go","Spring 2025","Control","Grab N Go","Side"
"4441","25-Mar","Burrito Una Mano Trillium BYO",68,"Grill","Spring 2025","Control","Quesadilla","Main"
"4442","25-Mar","French Fries",135,"Grill","Spring 2025","Control","Grill","Side"
"4443","25-Mar","Quesadilla Cheese",18,"Grill","Spring 2025","Control","Quesadilla","Main"
"4444","25-Mar","Grilled Chicken Breast Sandwich",15,"Grill","Spring 2025","Control","Grill","Main"
"4445","25-Mar","Sweet Potato Fries",31,"Grill","Spring 2025","Control","Grill","Side"
"4446","25-Mar","Seared Salmon Burger",8,"Grill","Spring 2025","Control","Grill","Main"
"4447","25-Mar","Trillium Grill Impossible Burger",6,"Grill","Spring 2025","Control","Grill","Main"
"4448","25-Mar","Black Bean Burger",5,"Grill","Spring 2025","Control","Grill","Main"
"4449","25-Mar","+ Beef Patty",9,"Grill","Spring 2025","Control","Grill","Modification"
"4450","25-Mar","Side Potato Tots",9,"Grab N Go","Spring 2025","Control","Grab N Go","Side"
"4451","25-Mar","ADD Chicken Breast",2,"Grill","Spring 2025","Control","Grill","Modification"
"4452","25-Mar","Add Egg .99",7,"Grill","Spring 2025","Control","Grill","Modification"
"4453","25-Mar","Add Sausage 2 Patty",3,"Grill","Spring 2025","Control","Grill","Modification"
"4454","25-Mar","1 Entree + 1 Side",199,"Asian","Spring 2025","Control","Wok","Main"
"4455","25-Mar","Bowl Ramen Chicken",85,"Asian","Spring 2025","Control","Ramen","Main"
"4456","25-Mar","1 Entree + 2 Side",74,"Asian","Spring 2025","Control","Wok","Main"
"4457","25-Mar","2 Entrees + 2 Sides",38,"Asian","Spring 2025","Control","Wok","Main"
"4458","25-Mar","Bowl Ramen Tofu",19,"Asian","Spring 2025","Control","Ramen","Main"
"4459","25-Mar","Side Vegetarian Lo Mein",10,"Asian","Spring 2025","Control","Wok","Side"
"4460","25-Mar","Side White or Brown Rice",8,"Asian","Spring 2025","Control","Wok","Side"
"4461","25-Mar","Side Fried Spring Roll",4,"Asian","Spring 2025","Control","Wok","Side"
"4462","25-Mar","1 Wok Entree",2,"Asian","Spring 2025","Control","Wok","Main"
"4463","25-Mar","Side Vegetable Spring Rolls",3,"Asian","Spring 2025","Control","Wok","Side"
"4464","25-Mar","Bowl Ramen Chicken",1,"Asian","Spring 2025","Control","Ramen","Main"
"4465","25-Mar","Side Vegetables",1,"Asian","Spring 2025","Control","Wok","Side"
"4466","25-Mar","Side Vegetarian Fried Rice with",1,"Asian","Spring 2025","Control","Wok","Side"
"4467","25-Mar","Burrito Breakfast",101,"Breakfast","Spring 2025","Control","Breakfast","Main"
"4468","25-Mar","Small French Omelet",59,"Breakfast","Spring 2025","Control","Breakfast","Side"
"4469","25-Mar","Grand Slam Breakfast",13,"Breakfast","Spring 2025","Control","Breakfast","Main"
"4470","25-Mar","Add Bacon",37,"Breakfast","Spring 2025","Control","Breakfast","Modification"
"4471","25-Mar","Two Eggs",14,"Breakfast","Spring 2025","Control","Breakfast","Side"
"4472","25-Mar","Trillium Home Fries",2,"Breakfast","Spring 2025","Control","Breakfast","Side"
"4473","25-Mar","Pancake Single",2,"Breakfast","Spring 2025","Control","Breakfast","Side"
"4474","25-Mar","2 Slices Toast",2,"Breakfast","Spring 2025","Control","Breakfast","Side"
"4475","25-Mar","PC Peanut Butter",2,"Breakfast","Spring 2025","Control","Breakfast","Side"
"4476","25-Mar","PC Jelly",1,"Breakfast","Spring 2025","Control","Breakfast","Side"
"4477","25-Mar","Create Your Pasta Bowl MEAT",94,"Italian","Spring 2025","Control","Pasta","Main"
"4478","25-Mar","Create Your Pasta Bowl VEG",24,"Italian","Spring 2025","Control","Pasta","Main"
"4479","25-Mar","Pizza with Toppings",25,"Italian","Spring 2025","Control","Pizza","Main"
"4480","25-Mar","Pizza Cheese",21,"Italian","Spring 2025","Control","Pizza","Main"
"4481","25-Mar","Add Extra Meat",21,"Italian","Spring 2025","Control","Pasta","Modification"
"4482","25-Mar","Side Bread Pasta Station",3,"Italian","Spring 2025","Control","Pasta","Side"
"4483","25-Mar","Burrito Bowl BYO",121,"Mexican","Spring 2025","Control","Wrap","Main"
"4484","25-Mar","Single Taco",10,"Mexican","Spring 2025","Control","Wrap","Main"
"4485","25-Mar","Side Guacamole",3,"Mexican","Spring 2025","Control","Wrap","Side"
"4486","25-Mar","Side Salsa",2,"Mexican","Spring 2025","Control","Wrap","Side"
"4487","25-Mar","Side Sour Cream",2,"Mexican","Spring 2025","Control","Wrap","Side"
"4488","25-Mar","Add Extra Toppings Una Mano",1,"Mexican","Spring 2025","Control","Wrap","Modification"
"4489","25-Mar","LTO Spicy Chicken Sandwich",27,"Grab N Go","Spring 2025","Control","Grab N Go","Main"
"4490","25-Mar","LTO Meatball Sub",16,"Grab N Go","Spring 2025","Control","Grab N Go","Main"
"4491","25-Mar","Egg Cheese Sausage Breakfast Sandwich",22,"Grab N Go","Spring 2025","Control","Grab N Go","Main"
"4492","25-Mar","Egg Cheese Bacon Breakfast Sandwich",21,"Grab N Go","Spring 2025","Control","Grab N Go","Main"
"4493","25-Mar","Salad by the Pound",46,"Salad Bar","Spring 2025","Control","Salad Bar","Main"
"4494","25-Mar","Add Extra Protein 3.99",1,"Salad Bar","Spring 2025","Control","Salad Bar","Modification"
"4495","25-Mar","Soup 12 oz",47,"Soup","Spring 2025","Control","Soup","Main"
"4496","25-Mar","8 oz Soup",43,"Soup","Spring 2025","Control","Soup","Main"
"4497","26-Mar","Quesadilla Deluxe Trillium",181,"Grill","Spring 2025","Control","Quesadilla","Main"
"4498","26-Mar","Grilled Hamburger",108,"Grill","Spring 2025","Control","Grill","Main"
"4499","26-Mar","Fried Chicken Tenders",72,"Grab N Go","Spring 2025","Control","Grab N Go","Side"
"4500","26-Mar","Burrito Una Mano Trillium BYO",56,"Grill","Spring 2025","Control","Quesadilla","Main"
"4501","26-Mar","French Fries",119,"Grill","Spring 2025","Control","Grill","Side"
"4502","26-Mar","Grilled Chicken Breast Sandwich",19,"Grill","Spring 2025","Control","Grill","Main"
"4503","26-Mar","Quesadilla Cheese",14,"Grill","Spring 2025","Control","Quesadilla","Main"
"4504","26-Mar","Sweet Potato Fries",36,"Grill","Spring 2025","Control","Grill","Side"
"4505","26-Mar","Black Bean Burger",7,"Grill","Spring 2025","Control","Grill","Main"
"4506","26-Mar","Trillium Grill Impossible Burger",5,"Grill","Spring 2025","Control","Grill","Main"
"4507","26-Mar","Seared Salmon Burger",6,"Grill","Spring 2025","Control","Grill","Main"
"4508","26-Mar","+ Beef Patty",12,"Grill","Spring 2025","Control","Grill","Modification"
"4509","26-Mar","Side Potato Tots",10,"Grab N Go","Spring 2025","Control","Grab N Go","Side"
"4510","26-Mar","ADD Chicken Breast",3,"Grill","Spring 2025","Control","Grill","Modification"
"4511","26-Mar","Add Egg .99",9,"Grill","Spring 2025","Control","Grill","Modification"
"4512","26-Mar","Add Sausage 2 Patty",3,"Grill","Spring 2025","Control","Grill","Modification"
"4513","26-Mar","ADD Cheese",2,"Grill","Spring 2025","Control","Grill","Modification"
"4514","26-Mar","1 Entree + 1 Side",167,"Asian","Spring 2025","Control","Wok","Main"
"4515","26-Mar","1 Entree + 2 Side",74,"Asian","Spring 2025","Control","Wok","Main"
"4516","26-Mar","Bowl Ramen Chicken",52,"Asian","Spring 2025","Control","Ramen","Main"
"4517","26-Mar","2 Entrees + 2 Sides",16,"Asian","Spring 2025","Control","Wok","Main"
"4518","26-Mar","Bowl Ramen Tofu",16,"Asian","Spring 2025","Control","Ramen","Main"
"4519","26-Mar","1 Wok Entree",14,"Asian","Spring 2025","Control","Wok","Main"
"4520","26-Mar","Side Vegetarian Lo Mein",7,"Asian","Spring 2025","Control","Wok","Side"
"4521","26-Mar","Side Vegetable Spring Rolls",6,"Asian","Spring 2025","Control","Wok","Side"
"4522","26-Mar","Side White or Brown Rice",10,"Asian","Spring 2025","Control","Wok","Side"
"4523","26-Mar","Side Vegetables",2,"Asian","Spring 2025","Control","Wok","Side"
"4524","26-Mar","Side Vegetarian Fried Rice with",1,"Asian","Spring 2025","Control","Wok","Side"
"4525","26-Mar","Create Your Pasta Bowl MEAT",103,"Italian","Spring 2025","Control","Pasta","Main"
"4526","26-Mar","Pizza with Toppings",31,"Italian","Spring 2025","Control","Pizza","Main"
"4527","26-Mar","Create Your Pasta Bowl VEG",20,"Italian","Spring 2025","Control","Pasta","Main"
"4528","26-Mar","Add Extra Meat",32,"Italian","Spring 2025","Control","Pasta","Modification"
"4529","26-Mar","Pizza Cheese",14,"Italian","Spring 2025","Control","Pizza","Main"
"4530","26-Mar","Side Bread Pasta Station",1,"Italian","Spring 2025","Control","Pasta","Side"
"4531","26-Mar","Burrito Breakfast",85,"Breakfast","Spring 2025","Control","Breakfast","Main"
"4532","26-Mar","Small French Omelet",61,"Breakfast","Spring 2025","Control","Breakfast","Side"
"4533","26-Mar","Grand Slam Breakfast",11,"Breakfast","Spring 2025","Control","Breakfast","Main"
"4534","26-Mar","Add Bacon",28,"Breakfast","Spring 2025","Control","Breakfast","Modification"
"4535","26-Mar","Two Eggs",18,"Breakfast","Spring 2025","Control","Breakfast","Side"
"4536","26-Mar","Trillium Home Fries",2,"Breakfast","Spring 2025","Control","Breakfast","Side"
"4537","26-Mar","Pancake Single",2,"Breakfast","Spring 2025","Control","Breakfast","Side"
"4538","26-Mar","2 Slices Toast",2,"Breakfast","Spring 2025","Control","Breakfast","Side"
"4539","26-Mar","PC Jelly",2,"Breakfast","Spring 2025","Control","Breakfast","Side"
"4540","26-Mar","Toast",1,"Breakfast","Spring 2025","Control","Breakfast","Side"
"4541","26-Mar","Burrito Bowl BYO",116,"Mexican","Spring 2025","Control","Wrap","Main"
"4542","26-Mar","Side Guacamole",1,"Mexican","Spring 2025","Control","Wrap","Side"
"4543","26-Mar","Side Salsa",1,"Mexican","Spring 2025","Control","Wrap","Side"
"4544","26-Mar","Soup 12 oz",49,"Soup","Spring 2025","Control","Soup","Main"
"4545","26-Mar","8 oz Soup",41,"Soup","Spring 2025","Control","Soup","Main"
